RowID,OrderDate,OrderPriority,OrderQuantity,Sales,ShipMode,ShippingCost,CustomerName,CustomerSegment,ProductCategory,ProductContainer,ShipDate
5900,2010-10-16,Medium,2,570.98,Delivery Truck,54.31,Chuck Sachs,Consumer,Furniture,Jumbo Drum,2010-10-18
5996,2012-03-09,Low,23,44.89,Regular Air,1.63,Darrin Sayre,Consumer,Office Supplies,Wrap Bag,2012-03-11
6003,2010-02-23,Medium,29,200.7,Regular Air,9.17,Alex Grayson,Consumer,Office Supplies,Small Box,2010-02-24
6004,2010-10-10,Low,2,6.34,Regular Air,0.97,Bobby Elias,Small Business,Office Supplies,Wrap Bag,2010-10-14
6006,2010-10-10,Low,48,2996.93,Regular Air,3.5,Bobby Elias,Small Business,Office Supplies,Small Box,2010-10-14
6095,2010-07-31,Not Specified,3,554.32,Regular Air,19.99,Sara Luxemburg,Small Business,Office Supplies,Small Box,2010-08-01
6096,2010-07-31,Not Specified,15,1073.567,Regular Air,0.99,Sara Luxemburg,Small Business,Technology,Wrap Bag,2010-08-01
6150,2009-05-14,Not Specified,29,143.29,Regular Air,4.72,Bart Folk,Corporate,Office Supplies,Small Box,2009-05-15
6217,2012-01-10,Critical,45,5811.97,Delivery Truck,51.94,Keith Herrera,Corporate,Furniture,Jumbo Box,2012-01-12
6223,2010-07-03,Low,23,1914.16,Delivery Truck,33.6,Keith Herrera,Small Business,Technology,Jumbo Drum,2010-07-10
6299,2009-10-04,Low,21,315.07,Regular Air,5.3,Deanra Eno,Corporate,Furniture,Wrap Bag,2009-10-06
6353,2010-07-24,High,1,18.16,Regular Air,6.13,Giulietta Dortch,Consumer,Office Supplies,Small Box,2010-07-26
6487,2010-12-05,Low,13,11169.95,Regular Air,19.99,Rick Duston,Corporate,Office Supplies,Small Box,2010-12-05
6512,2009-12-17,High,23,39.13,Regular Air,1.57,Astrea Jones,Corporate,Office Supplies,Wrap Bag,2009-12-18
6513,2012-04-24,High,48,166.13,Regular Air,3.97,Cynthia Voltz,Corporate,Office Supplies,Wrap Bag,2012-04-26
6541,2011-08-21,Low,17,3064.658,Regular Air,2.79,Chuck Sachs,Consumer,Technology,Small Box,2011-08-26
6608,2010-05-13,Low,35,584.42,Express Air,8.99,Michael Oakman,Small Business,Office Supplies,Small Pack,2010-05-17
6619,2011-10-25,Medium,37,2192.63,Regular Air,3.99,Becky Martin,Home Office,Office Supplies,Small Box,2011-10-27
6693,2009-07-11,Critical,16,230.74,Express Air,5.3,David Kendrick,Home Office,Furniture,Wrap Bag,2009-07-13
6839,2012-10-30,Low,28,31.2,Regular Air,0.7,Erica Hernandez,Small Business,Office Supplies,Wrap Bag,2012-11-03
6929,2011-01-23,High,41,396.15,Regular Air,4.82,Nicole Brennan,Home Office,Office Supplies,Wrap Bag,2011-01-24
6972,2011-03-22,High,33,1900.226,Express Air,5.31,Erica Hernandez,Small Business,Technology,Small Box,2011-03-23
7156,2009-04-10,Medium,28,65.7,Express Air,4.86,Ellis Ballard,Corporate,Furniture,Small Box,2009-04-11
7157,2009-04-10,Medium,38,1685.07,Regular Air,34.2,Ellis Ballard,Corporate,Furniture,Wrap Bag,2009-04-11
7261,2011-11-11,Medium,47,3587.72,Delivery Truck,89.3,Brian Stugart,Consumer,Furniture,Jumbo Box,2011-11-13
7556,2012-02-14,High,34,5634.3525,Regular Air,8.08,Alex Grayson,Consumer,Technology,Small Box,2012-02-15
7630,2011-06-12,Low,34,154.43,Regular Air,6.92,Erica Hernandez,Small Business,Furniture,Small Box,2011-06-14
7741,2011-11-01,Critical,8,2302.36,Express Air,7.18,Paul Knutson,Corporate,Technology,Small Box,2011-11-03
7767,2011-05-08,High,24,437.478,Regular Air,1.25,Joni Wasserman,Consumer,Technology,Small Pack,2011-05-09
7821,2009-05-19,Low,2,32.6,Regular Air,5.5,Karen Ferguson,Home Office,Office Supplies,Small Box,2009-05-26
7825,2012-07-02,Not Specified,42,802.46,Express Air,5.97,Mark Haberlin,Small Business,Office Supplies,Small Box,2012-07-03
7866,2009-08-15,Not Specified,34,223.76,Regular Air,7.91,Julie Kriz,Corporate,Office Supplies,Small Box,2009-08-16
7946,2011-07-27,Critical,13,1207.02,Delivery Truck,14,Giulietta Dortch,Corporate,Technology,Jumbo Drum,2011-07-28
8156,2009-05-28,Low,18,106.45,Regular Air,2.27,Rick Duston,Corporate,Office Supplies,Wrap Bag,2009-05-30
8161,2009-01-09,Not Specified,39,121.87,Regular Air,1.35,Yana Sorensen,Corporate,Office Supplies,Wrap Bag,2009-01-11
8299,2010-01-11,High,5,647.27,Delivery Truck,70.2,Deborah Brumfield,Small Business,Furniture,Jumbo Drum,2010-01-11
8342,2010-02-13,Not Specified,35,225.4,Regular Air,8.4,Maureen Gastineau,Consumer,Office Supplies,Small Box,2010-02-15
8358,2010-12-13,Critical,26,9225.65,Delivery Truck,60,Julia Barnett,Corporate,Furniture,Jumbo Drum,2010-12-15
8366,2012-12-12,Not Specified,18,1837.94,Regular Air,8.99,Julia Barnett,Corporate,Furniture,Small Pack,2012-12-14
8368,2012-12-12,Not Specified,28,24391.16,Delivery Truck,44.55,Julia Barnett,Corporate,Furniture,Jumbo Box,2012-12-13
14,2010-12-17,Low,48,90.05,Regular Air,2.58,Helen Wasserman,Home Office,Office Supplies,Wrap Bag,2010-12-22
15,2010-12-17,Low,46,7804.53,Regular Air,5.99,Helen Wasserman,Home Office,Technology,Small Box,2010-12-22
25,2011-10-20,Not Specified,25,125.85,Regular Air,4.62,Anne Pryor,Consumer,Technology,Small Pack,2011-10-22
27,2010-08-07,Critical,14,174.89,Regular Air,6.27,Justin Hirsh,Consumer,Office Supplies,Medium Box,2010-08-09
35,2011-05-24,Critical,24,126.58,Regular Air,0.7,Karen Ferguson,Home Office,Office Supplies,Wrap Bag,2011-05-25
36,2011-05-24,Critical,1,23.7,Regular Air,4.1,Karen Ferguson,Home Office,Office Supplies,Wrap Bag,2011-05-26
47,2009-01-05,Not Specified,24,188.73,Regular Air,5.83,Dorris Love,Home Office,Office Supplies,Wrap Bag,2009-01-06
104,2012-04-30,Critical,5,1679.58,Delivery Truck,58.95,Bill Eplett,Corporate,Furniture,Jumbo Drum,2012-05-01
112,2010-03-01,Not Specified,7,560.51,Regular Air,4.5,Caroline Jumper,Corporate,Office Supplies,Small Box,2010-03-03
113,2010-03-01,Not Specified,31,189.95,Regular Air,5.14,Caroline Jumper,Corporate,Office Supplies,Small Box,2010-03-02
117,2010-04-16,High,35,589.24,Regular Air,8.17,Pamela Stobb,Consumer,Office Supplies,Medium Box,2010-04-18
118,2010-04-16,High,25,233.05,Regular Air,1.39,Pamela Stobb,Consumer,Office Supplies,Small Box,2010-04-18
181,2009-04-08,Critical,27,129.1,Regular Air,4.99,Aaron Smayling,Small Business,Office Supplies,Small Box,2009-04-09
263,2010-12-04,Medium,22,38.26,Regular Air,0.7,Aaron Smayling,Small Business,Office Supplies,Wrap Bag,2010-12-06
355,2011-07-15,Not Specified,30,4147.47,Delivery Truck,17.85,Caroline Jumper,Corporate,Technology,Jumbo Drum,2011-07-16
446,2012-10-29,Not Specified,13,4002.14,Regular Air,19.99,Pamela Stobb,Consumer,Office Supplies,Small Box,2012-10-31
450,2009-01-07,Medium,3,10.58,Regular Air,4.77,Jasper Cacioppo,Home Office,Office Supplies,Small Box,2009-01-08
451,2009-01-07,Medium,3,2119.67,Express Air,24.49,Jasper Cacioppo,Home Office,Technology,Large Box,2009-01-08
452,2009-01-07,Medium,7,45923.76,Regular Air,24.49,Jasper Cacioppo,Home Office,Technology,Large Box,2009-01-08
464,2012-01-29,Low,14,80.6,Regular Air,3.96,Jasper Cacioppo,Home Office,Furniture,Wrap Bag,2012-02-03
469,2012-04-10,Low,8,136.61,Regular Air,3.73,Alan Haines,Consumer,Furniture,Small Pack,2012-04-10
470,2012-04-10,Low,42,2907.63,Express Air,69,Alan Haines,Consumer,Furniture,Large Box,2012-04-14
520,2012-10-23,Medium,34,136.67,Express Air,5.44,Logan Haushalter,Corporate,Office Supplies,Small Box,2012-10-24
523,2010-12-04,High,32,383.57,Regular Air,5.16,Lena Cacioppo,Home Office,Furniture,Small Box,2010-12-05
524,2010-12-04,High,31,461.1,Regular Air,5,Lena Cacioppo,Home Office,Furniture,Small Pack,2010-12-06
554,2011-04-29,Medium,12,76.16,Regular Air,5.2,Aaron Smayling,Small Business,Office Supplies,Small Box,2011-05-01
556,2010-05-25,Critical,34,268.09,Regular Air,2.38,Deirdre Greer,Home Office,Technology,Small Pack,2010-05-27
557,2010-05-25,Critical,12,557.03,Regular Air,1.99,Deirdre Greer,Home Office,Technology,Small Pack,2010-05-26
558,2010-05-25,Critical,3,26.53,Regular Air,6.92,Deirdre Greer,Home Office,Office Supplies,Small Box,2010-05-26
559,2010-05-25,Critical,34,5133.9235,Regular Air,4.99,Deirdre Greer,Home Office,Technology,Small Box,2010-05-26
566,2009-10-04,Not Specified,19,1184.45,Regular Air,49,John Stevenson,Small Business,Office Supplies,Large Box,2009-10-06
567,2009-10-04,Not Specified,20,25409.63,Regular Air,19.99,John Stevenson,Small Business,Office Supplies,Small Box,2009-10-06
568,2009-10-04,Not Specified,43,7308.283,Express Air,8.99,John Stevenson,Small Business,Technology,Small Box,2009-10-06
584,2010-05-06,Medium,14,63.52,Regular Air,0.71,Sheri Gordon,Corporate,Office Supplies,Wrap Bag,2010-05-09
585,2010-05-06,Medium,44,1512.25,Regular Air,8.99,Sheri Gordon,Corporate,Office Supplies,Small Pack,2010-05-07
599,2012-07-02,Not Specified,21,128.28,Regular Air,0.5,Bill Eplett,Corporate,Office Supplies,Small Box,2012-07-03
682,2011-04-13,Not Specified,41,117.4,Regular Air,0.5,Ben Wallace,Home Office,Office Supplies,Small Box,2011-04-14
688,2012-01-05,Low,4,41.94,Regular Air,8.94,Max Engle,Corporate,Office Supplies,Small Box,2012-01-12
689,2012-01-05,Low,17,89.25,Regular Air,0.5,Max Engle,Corporate,Office Supplies,Small Box,2012-01-12
690,2012-01-05,Low,7,79.81,Regular Air,2.36,Max Engle,Corporate,Office Supplies,Wrap Bag,2012-01-10
778,2010-09-24,Medium,15,703.54,Regular Air,3.99,Fred Chung,Corporate,Office Supplies,Small Box,2010-09-26
779,2010-09-24,Medium,6,65.93,Regular Air,1.79,Fred Chung,Corporate,Office Supplies,Wrap Bag,2010-09-27
780,2010-09-24,Medium,27,67.3,Regular Air,5,Fred Chung,Corporate,Office Supplies,Wrap Bag,2010-09-26
789,2011-02-15,Medium,23,138.17,Regular Air,2.27,Dennis Kane,Small Business,Office Supplies,Wrap Bag,2011-02-17
843,2010-03-28,Low,3,261.94,Delivery Truck,33.6,Phillip Flathmann,Small Business,Technology,Jumbo Drum,2010-04-04
844,2010-03-28,Low,47,9574.82,Regular Air,69,Phillip Flathmann,Small Business,Furniture,Large Box,2010-04-02
857,2011-12-24,Medium,50,510.56,Regular Air,5.16,Mathew Reese,Small Business,Furniture,Small Box,2011-12-25
858,2011-12-24,Medium,18,389.52,Express Air,6.68,Mathew Reese,Small Business,Furniture,Small Box,2011-12-25
930,2009-08-29,Low,12,33.43,Regular Air,0.5,Stuart Van,Consumer,Office Supplies,Small Box,2009-08-29
979,2010-02-08,Medium,44,12296.49,Delivery Truck,57,Brenda Bowman,Small Business,Furniture,Jumbo Drum,2010-02-09
980,2010-02-08,Medium,18,128.13,Regular Air,5.94,Brenda Bowman,Small Business,Office Supplies,Small Box,2010-02-10
1005,2010-12-28,Low,17,959.089,Regular Air,2.5,Logan Haushalter,Corporate,Technology,Small Box,2011-01-14
1041,2009-10-28,Critical,18,5459.32,Regular Air,24.49,Sheri Gordon,Corporate,Office Supplies,Large Box,2009-10-30
1042,2009-10-28,Critical,37,1793.42,Regular Air,19.99,Sheri Gordon,Corporate,Technology,Small Box,2009-10-30
1043,2009-10-28,Critical,32,3080.07,Regular Air,4.65,Sheri Gordon,Corporate,Office Supplies,Small Box,2009-10-29
1084,2010-09-19,Low,10,149.25,Regular Air,8.4,John Stevenson,Small Business,Office Supplies,Small Box,2010-09-21
1085,2010-09-19,Low,1,10.14,Regular Air,5.24,John Stevenson,Small Business,Office Supplies,Small Box,2010-09-21
1097,2012-08-23,Medium,37,1199.7,Regular Air,19.51,Phillip Flathmann,Small Business,Office Supplies,Small Box,2012-08-24
1112,2009-10-07,Medium,25,670.39,Regular Air,4,Mathew Reese,Small Business,Technology,Small Box,2009-10-08
1113,2009-10-07,Medium,32,5618.4,Regular Air,19.99,Mathew Reese,Small Business,Technology,Small Box,2009-10-08
1114,2009-10-07,Medium,42,5450.6,Regular Air,19.99,Mathew Reese,Small Business,Office Supplies,Small Box,2009-10-09
1211,2010-03-05,Not Specified,15,441.58,Regular Air,5.09,Mathew Reese,Small Business,Office Supplies,Small Box,2010-03-06
1275,2012-01-30,Critical,36,1644.22,Regular Air,6.77,Daniel Lacy,Small Business,Furniture,Small Box,2012-02-01
1490,2011-01-19,Not Specified,8,40.26,Regular Air,5.68,Dorris Love,Home Office,Office Supplies,Small Box,2011-01-21
1595,2009-07-02,Medium,45,4629.67,Regular Air,8.99,Ben Wallace,Home Office,Furniture,Small Pack,2009-07-04
1613,2012-02-07,Not Specified,28,1650.411,Regular Air,5.99,Fred Chung,Corporate,Technology,Small Box,2012-02-07
1730,2011-11-08,Critical,33,240.27,Regular Air,11.51,Dennis Kane,Small Business,Office Supplies,Small Box,2011-11-11
1731,2011-11-08,Critical,24,6802.37,Delivery Truck,69.55,Dennis Kane,Small Business,Furniture,Jumbo Drum,2011-11-09
1816,2009-04-08,Critical,39,1357.53,Regular Air,5.09,Stuart Van,Consumer,Office Supplies,Small Box,2009-04-09
1835,2011-10-05,Low,12,502.01,Regular Air,9.2,Jennifer Ferguson,Corporate,Furniture,Wrap Bag,2011-10-10
1840,2009-03-22,Not Specified,44,7312.86,Delivery Truck,30,Pamela Stobb,Consumer,Furniture,Jumbo Drum,2009-03-25
1841,2009-03-22,Not Specified,39,605.16,Regular Air,4,Pamela Stobb,Consumer,Technology,Small Box,2009-03-24
1879,2010-05-23,High,33,121,Regular Air,0.5,Theresa Swint,Consumer,Office Supplies,Small Box,2010-05-25
1880,2010-05-23,High,27,1484.185,Regular Air,4.99,Theresa Swint,Consumer,Technology,Small Box,2010-05-25
1968,2010-10-06,High,31,1476.12,Delivery Truck,46.59,Alan Haines,Home Office,Furniture,Jumbo Box,2010-10-07
1969,2010-10-20,Low,13,1764.97,Delivery Truck,54.74,Alan Haines,Consumer,Furniture,Jumbo Box,2010-10-25
1970,2010-10-20,Low,50,238.34,Regular Air,3.01,Alan Haines,Consumer,Office Supplies,Wrap Bag,2010-10-27
2025,2012-12-01,Not Specified,41,3731.59,Delivery Truck,42,Dennis Kane,Small Business,Furniture,Jumbo Drum,2012-12-02
2026,2012-12-01,Not Specified,9,33367.85,Regular Air,24.49,Dennis Kane,Small Business,Technology,Large Box,2012-12-04
2027,2012-12-01,Not Specified,44,1299.91,Regular Air,5.76,Dennis Kane,Small Business,Office Supplies,Small Box,2012-12-01
2064,2012-03-14,Medium,43,2009.05,Delivery Truck,46.59,Brenda Bowman,Small Business,Furniture,Jumbo Box,2012-03-15
2136,2011-11-17,Medium,3,3581.52,Regular Air,19.99,Ben Wallace,Home Office,Office Supplies,Small Box,2011-11-19
2137,2011-11-17,Medium,13,90.15,Regular Air,0.49,Ben Wallace,Home Office,Office Supplies,Small Box,2011-11-17
2273,2012-07-30,Medium,16,113.25,Regular Air,6.65,Logan Haushalter,Corporate,Office Supplies,Small Box,2012-08-01
2289,2010-09-03,Critical,10,1642.43,Delivery Truck,60.2,Dennis Kane,Small Business,Furniture,Jumbo Drum,2010-09-04
2302,2011-10-01,Critical,26,6766.856,Delivery Truck,43.57,Katherine Nockton,Home Office,Furniture,Jumbo Box,2011-10-03
2307,2010-07-27,Low,6,652.33,Delivery Truck,30,Stewart Visinsky,Corporate,Furniture,Jumbo Drum,2010-07-29
2321,2012-04-25,Not Specified,3,3.96,Regular Air,0.7,Jeremy Farry,Small Business,Office Supplies,Wrap Bag,2012-04-27
2375,2012-07-23,Critical,32,157.85,Regular Air,2.04,Clay Ludtke,Consumer,Office Supplies,Wrap Bag,2012-07-25
2381,2010-07-14,Not Specified,17,158.19,Regular Air,7.28,Dorris Love,Home Office,Office Supplies,Small Box,2010-07-15
2392,2009-12-03,Not Specified,7,34.66,Regular Air,4.99,Laurel Elliston,Corporate,Office Supplies,Small Box,2009-12-05
2405,2012-06-29,High,39,3755.43,Regular Air,19.99,Katherine Nockton,Corporate,Technology,Small Box,2012-07-01
2406,2012-06-29,High,32,347.93,Regular Air,5.01,Katherine Nockton,Corporate,Office Supplies,Small Box,2012-07-01
2408,2009-06-09,Critical,15,138.84,Express Air,2.64,Ben Wallace,Home Office,Office Supplies,Small Pack,2009-06-11
2446,2011-09-15,Not Specified,36,79.02,Regular Air,6.05,Dennis Kane,Small Business,Office Supplies,Small Box,2011-09-15
2471,2011-08-11,Low,33,1053.74,Regular Air,7.09,Jasper Cacioppo,Home Office,Furniture,Small Box,2011-08-15
2534,2011-09-22,Low,20,76.89,Regular Air,0.5,Theresa Swint,Small Business,Office Supplies,Small Box,2011-09-26
2566,2011-10-20,Not Specified,29,230.77,Regular Air,7.77,Jasper Cacioppo,Home Office,Office Supplies,Small Pack,2011-10-21
2567,2011-10-20,Not Specified,31,507.58,Regular Air,10.68,Jasper Cacioppo,Home Office,Office Supplies,Small Box,2011-10-22
2583,2010-12-20,Medium,4,15.7,Regular Air,0.5,Phillip Flathmann,Small Business,Office Supplies,Small Box,2010-12-21
2603,2009-02-24,Critical,12,580.46,Express Air,3.99,Jeremy Lonsdale,Corporate,Office Supplies,Small Box,2009-02-26
2610,2011-09-19,High,17,351.25,Express Air,5.97,Theresa Swint,Small Business,Office Supplies,Small Box,2011-09-21
2670,2010-03-07,Not Specified,37,281.59,Regular Air,4.95,Max Engle,Corporate,Furniture,Small Box,2010-03-09
2671,2010-03-07,Not Specified,6,231.7525,Regular Air,4.99,Max Engle,Corporate,Technology,Small Box,2010-03-08
2697,2009-10-20,Medium,44,161.8,Regular Air,1.49,Alan Haines,Consumer,Office Supplies,Small Box,2009-10-21
2698,2009-10-20,Medium,37,64.36,Regular Air,0.7,Alan Haines,Consumer,Office Supplies,Wrap Bag,2009-10-21
2743,2011-08-08,Low,49,450.66,Express Air,6.14,Mitch Webber,Corporate,Office Supplies,Small Pack,2011-08-13
2748,2010-12-26,Low,17,213.06,Regular Air,5.81,Tom Stivers,Corporate,Office Supplies,Small Pack,2011-01-22
2749,2010-12-26,Low,7,1126.488,Regular Air,4.2,Tom Stivers,Corporate,Technology,Small Box,2011-01-26
2752,2012-06-08,High,31,310.46,Regular Air,9.45,Mathew Reese,Small Business,Office Supplies,Small Box,2012-06-09
2767,2012-01-30,Medium,5,141.9755,Regular Air,0.99,Shirley Schmidt,Corporate,Technology,Small Pack,2012-02-01
2780,2011-02-28,Critical,9,53.18,Regular Air,6.98,Carol Triggs,Home Office,Office Supplies,Small Box,2011-03-01
2797,2009-02-08,Medium,38,607.42,Regular Air,15.09,Helen Wasserman,Home Office,Office Supplies,Small Box,2009-02-09
2820,2012-09-19,Critical,24,76.06,Regular Air,0.49,Logan Haushalter,Corporate,Office Supplies,Small Box,2012-09-21
2821,2011-10-25,Low,30,396.6,Regular Air,9.37,Mitch Webber,Corporate,Office Supplies,Small Box,2011-11-01
2822,2011-10-25,Low,32,6902.51,Delivery Truck,110.2,Mitch Webber,Corporate,Furniture,Jumbo Box,2011-10-29
2872,2009-11-29,High,31,180.7,Regular Air,3.85,Dennis Kane,Small Business,Technology,Small Pack,2009-11-30
2873,2009-11-29,High,26,67.4,Regular Air,0.5,Dennis Kane,Small Business,Office Supplies,Small Box,2009-12-01
2886,2012-07-21,Not Specified,16,466.9475,Regular Air,3.3,Justin Hirsh,Consumer,Technology,Small Pack,2012-07-22
2900,2010-01-20,Critical,5,1253.89,Delivery Truck,17.86,Bill Eplett,Corporate,Technology,Jumbo Drum,2010-01-21
2915,2011-02-03,Low,28,1103.67,Regular Air,1.99,Justin MacKendrick,Corporate,Technology,Small Pack,2011-02-10
2925,2009-05-28,Medium,28,1062.69,Regular Air,6.66,Aaron Smayling,Small Business,Office Supplies,Small Box,2009-05-28
2977,2012-12-03,Low,3,912.35,Delivery Truck,69.55,Jennifer Ferguson,Home Office,Furniture,Jumbo Drum,2012-12-03
3076,2012-09-23,Medium,40,6147.24,Delivery Truck,30,Stewart Visinsky,Corporate,Furniture,Jumbo Drum,2012-09-25
3114,2009-04-04,High,8,70.55,Regular Air,11.51,Phillip Flathmann,Small Business,Office Supplies,Small Box,2009-04-05
3137,2010-11-09,Critical,20,34.94,Regular Air,1.99,Sarah Brown,Consumer,Technology,Small Pack,2010-11-10
3145,2009-03-27,Medium,46,9304.2,Delivery Truck,14.7,Jennifer Ferguson,Home Office,Technology,Jumbo Drum,2009-03-29
3146,2009-03-27,Medium,31,1685.05,Regular Air,13.88,Jennifer Ferguson,Home Office,Office Supplies,Small Box,2009-03-29
3147,2009-03-27,Medium,3,57.48,Regular Air,8.34,Jennifer Ferguson,Home Office,Office Supplies,Small Box,2009-03-28
3270,2009-08-16,Medium,24,4276.096,Regular Air,69,Jennifer Ferguson,Home Office,Furniture,Large Box,2009-08-18
3327,2010-01-10,Low,46,21390.44,Delivery Truck,26,Justin MacKendrick,Corporate,Furniture,Jumbo Drum,2010-01-10
3328,2010-01-10,Low,7,169.75,Regular Air,35,Justin MacKendrick,Corporate,Office Supplies,Large Box,2010-01-15
3367,2010-07-16,Low,21,7981.2,Delivery Truck,85.63,Anne Pryor,Home Office,Furniture,Jumbo Box,2010-07-23
3377,2011-05-20,Not Specified,6,205.24,Regular Air,6.5,Max Engle,Corporate,Technology,Small Box,2011-05-21
3378,2011-05-20,Not Specified,36,825.82,Regular Air,35,Max Engle,Corporate,Office Supplies,Large Box,2011-05-21
3401,2009-07-17,Low,31,60.64,Regular Air,2.58,Anne Pryor,Home Office,Office Supplies,Wrap Bag,2009-07-21
3402,2009-08-07,Not Specified,48,2482.034,Regular Air,5.92,Dennis Kane,Small Business,Technology,Small Box,2009-08-07
3452,2012-07-16,Low,16,9695.84,Regular Air,24.49,Jasper Cacioppo,Home Office,Technology,Large Box,2012-07-25
3453,2012-07-16,Low,36,246.79,Regular Air,6.6,Jasper Cacioppo,Home Office,Office Supplies,Small Box,2012-07-25
3454,2012-07-16,Low,39,777.78,Regular Air,4.1,Jasper Cacioppo,Home Office,Office Supplies,Wrap Bag,2012-07-25
3462,2009-06-04,Not Specified,3,3029.97,Regular Air,13.99,Mitch Webber,Corporate,Technology,Medium Box,2009-06-06
3463,2009-06-04,Not Specified,34,241.04,Express Air,5.14,Mitch Webber,Corporate,Office Supplies,Small Box,2009-06-05
3464,2012-03-17,Medium,5,44.17,Regular Air,4,Stuart Van,Consumer,Furniture,Wrap Bag,2012-03-20
