id,OrderDate,OrderPriority,OrderQuantity,Sales,ShipMode,ShippingCost,CustomerName,CustomerSegment,ProductCategory,ProductContainer,ShipDate
1114,10/7/2009,Medium,42,5450.6,Regular Air,19.99,Mathew Reese,Small Business,Office Supplies,Small Box,10/9/2009
1211,3/5/2010,Not Specified,15,441.58,Regular Air,5.09,Mathew Reese,Small Business,Office Supplies,Small Box,3/6/2010
1275,1/30/2012,Critical,36,1644.22,Regular Air,6.77,Daniel Lacy,Small Business,Furniture,Small Box,2/1/2012
1490,1/19/2011,Not Specified,8,40.26,Regular Air,5.68,Dorris Love,Home Office,Office Supplies,Small Box,1/21/2011
1595,7/2/2009,Medium,45,4629.67,Regular Air,8.99,Ben Wallace,Home Office,Furniture,Small Pack,7/4/2009
1613,2/7/2012,Not Specified,28,1650.411,Regular Air,5.99,Fred Chung,Corporate,Technology,Small Box,2/7/2012
1730,11/8/2011,Critical,33,240.27,Regular Air,11.51,Dennis Kane,Small Business,Office Supplies,Small Box,11/11/2011
1731,11/8/2011,Critical,24,6802.37,Delivery Truck,69.55,Dennis Kane,Small Business,Furniture,Jumbo Drum,11/9/2011
1816,4/8/2009,Critical,39,1357.53,Regular Air,5.09,Stuart Van,Consumer,Office Supplies,Small Box,4/9/2009
1835,10/5/2011,Low,12,502.01,Regular Air,9.2,Jennifer Ferguson,Corporate,Furniture,Wrap Bag,10/10/2011
1840,3/22/2009,Not Specified,44,7312.86,Delivery Truck,30,Pamela Stobb,Consumer,Furniture,Jumbo Drum,3/25/2009
1841,3/22/2009,Not Specified,39,605.16,Regular Air,4,Pamela Stobb,Consumer,Technology,Small Box,3/24/2009
1879,5/23/2010,High,33,121,Regular Air,0.5,Theresa Swint,Consumer,Office Supplies,Small Box,5/25/2010
1880,5/23/2010,High,27,1484.185,Regular Air,4.99,Theresa Swint,Consumer,Technology,Small Box,5/25/2010
1968,10/6/2010,High,31,1476.12,Delivery Truck,46.59,Alan Haines,Home Office,Furniture,Jumbo Box,10/7/2010
1969,10/20/2010,Low,13,1764.97,Delivery Truck,54.74,Alan Haines,Consumer,Furniture,Jumbo Box,10/25/2010
1970,10/20/2010,Low,50,238.34,Regular Air,3.01,Alan Haines,Consumer,Office Supplies,Wrap Bag,10/27/2010
2025,12/1/2012,Not Specified,41,3731.59,Delivery Truck,42,Dennis Kane,Small Business,Furniture,Jumbo Drum,12/2/2012
2026,12/1/2012,Not Specified,9,33367.85,Regular Air,24.49,Dennis Kane,Small Business,Technology,Large Box,12/4/2012
2027,12/1/2012,Not Specified,44,1299.91,Regular Air,5.76,Dennis Kane,Small Business,Office Supplies,Small Box,12/1/2012
2064,3/14/2012,Medium,43,2009.05,Delivery Truck,46.59,Brenda Bowman,Small Business,Furniture,Jumbo Box,3/15/2012
2136,11/17/2011,Medium,3,3581.52,Regular Air,19.99,Ben Wallace,Home Office,Office Supplies,Small Box,11/19/2011
2137,11/17/2011,Medium,13,90.15,Regular Air,0.49,Ben Wallace,Home Office,Office Supplies,Small Box,11/17/2011
2273,7/30/2012,Medium,16,113.25,Regular Air,6.65,Logan Haushalter,Corporate,Office Supplies,Small Box,8/1/2012
2289,9/3/2010,Critical,10,1642.43,Delivery Truck,60.2,Dennis Kane,Small Business,Furniture,Jumbo Drum,9/4/2010
2302,10/1/2011,Critical,26,6766.856,Delivery Truck,43.57,Katherine Nockton,Home Office,Furniture,Jumbo Box,10/3/2011
2307,7/27/2010,Low,6,652.33,Delivery Truck,30,Stewart Visinsky,Corporate,Furniture,Jumbo Drum,7/29/2010
2321,4/25/2012,Not Specified,3,3.96,Regular Air,0.7,Jeremy Farry,Small Business,Office Supplies,Wrap Bag,4/27/2012
2375,7/23/2012,Critical,32,157.85,Regular Air,2.04,Clay Ludtke,Consumer,Office Supplies,Wrap Bag,7/25/2012
2381,7/14/2010,Not Specified,17,158.19,Regular Air,7.28,Dorris Love,Home Office,Office Supplies,Small Box,7/15/2010
2392,12/3/2009,Not Specified,7,34.66,Regular Air,4.99,Laurel Elliston,Corporate,Office Supplies,Small Box,12/5/2009
2405,6/29/2012,High,39,3755.43,Regular Air,19.99,Katherine Nockton,Corporate,Technology,Small Box,7/1/2012
2406,6/29/2012,High,32,347.93,Regular Air,5.01,Katherine Nockton,Corporate,Office Supplies,Small Box,7/1/2012
2408,6/9/2009,Critical,15,138.84,Express Air,2.64,Ben Wallace,Home Office,Office Supplies,Small Pack,6/11/2009
2446,9/15/2011,Not Specified,36,79.02,Regular Air,6.05,Dennis Kane,Small Business,Office Supplies,Small Box,9/15/2011
2471,8/11/2011,Low,33,1053.74,Regular Air,7.09,Jasper Cacioppo,Home Office,Furniture,Small Box,8/15/2011
2534,9/22/2011,Low,20,76.89,Regular Air,0.5,Theresa Swint,Small Business,Office Supplies,Small Box,9/26/2011
2566,10/20/2011,Not Specified,29,230.77,Regular Air,7.77,Jasper Cacioppo,Home Office,Office Supplies,Small Pack,10/21/2011
2567,10/20/2011,Not Specified,31,507.58,Regular Air,10.68,Jasper Cacioppo,Home Office,Office Supplies,Small Box,10/22/2011
2583,12/20/2010,Medium,4,15.7,Regular Air,0.5,Phillip Flathmann,Small Business,Office Supplies,Small Box,12/21/2010
2603,2/24/2009,Critical,12,580.46,Express Air,3.99,Jeremy Lonsdale,Corporate,Office Supplies,Small Box,2/26/2009
2610,9/19/2011,High,17,351.25,Express Air,5.97,Theresa Swint,Small Business,Office Supplies,Small Box,9/21/2011
2670,3/7/2010,Not Specified,37,281.59,Regular Air,4.95,Max Engle,Corporate,Furniture,Small Box,3/9/2010
2671,3/7/2010,Not Specified,6,231.7525,Regular Air,4.99,Max Engle,Corporate,Technology,Small Box,3/8/2010
2697,10/20/2009,Medium,44,161.8,Regular Air,1.49,Alan Haines,Consumer,Office Supplies,Small Box,10/21/2009
2698,10/20/2009,Medium,37,64.36,Regular Air,0.7,Alan Haines,Consumer,Office Supplies,Wrap Bag,10/21/2009
2743,8/8/2011,Low,49,450.66,Express Air,6.14,Mitch Webber,Corporate,Office Supplies,Small Pack,8/13/2011
2748,12/26/2010,Low,17,213.06,Regular Air,5.81,Tom Stivers,Corporate,Office Supplies,Small Pack,1/22/2011
2749,12/26/2010,Low,7,1126.488,Regular Air,4.2,Tom Stivers,Corporate,Technology,Small Box,1/26/2011
2752,6/8/2012,High,31,310.46,Regular Air,9.45,Mathew Reese,Small Business,Office Supplies,Small Box,6/9/2012
2767,1/30/2012,Medium,5,141.9755,Regular Air,0.99,Shirley Schmidt,Corporate,Technology,Small Pack,2/1/2012
2780,2/28/2011,Critical,9,53.18,Regular Air,6.98,Carol Triggs,Home Office,Office Supplies,Small Box,3/1/2011
2797,2/8/2009,Medium,38,607.42,Regular Air,15.09,Helen Wasserman,Home Office,Office Supplies,Small Box,2/9/2009
2820,9/19/2012,Critical,24,76.06,Regular Air,0.49,Logan Haushalter,Corporate,Office Supplies,Small Box,9/21/2012
2821,10/25/2011,Low,30,396.6,Regular Air,9.37,Mitch Webber,Corporate,Office Supplies,Small Box,11/1/2011
2822,10/25/2011,Low,32,6902.51,Delivery Truck,110.2,Mitch Webber,Corporate,Furniture,Jumbo Box,10/29/2011
2872,11/29/2009,High,31,180.7,Regular Air,3.85,Dennis Kane,Small Business,Technology,Small Pack,11/30/2009
2873,11/29/2009,High,26,67.4,Regular Air,0.5,Dennis Kane,Small Business,Office Supplies,Small Box,12/1/2009
2886,7/21/2012,Not Specified,16,466.9475,Regular Air,3.3,Justin Hirsh,Consumer,Technology,Small Pack,7/22/2012
2900,1/20/2010,Critical,5,1253.89,Delivery Truck,17.86,Bill Eplett,Corporate,Technology,Jumbo Drum,1/21/2010
2915,2/3/2011,Low,28,1103.67,Regular Air,1.99,Justin MacKendrick,Corporate,Technology,Small Pack,2/10/2011
2925,5/28/2009,Medium,28,1062.69,Regular Air,6.66,Aaron Smayling,Small Business,Office Supplies,Small Box,5/28/2009
2977,12/3/2012,Low,3,912.35,Delivery Truck,69.55,Jennifer Ferguson,Home Office,Furniture,Jumbo Drum,12/3/2012
3076,9/23/2012,Medium,40,6147.24,Delivery Truck,30,Stewart Visinsky,Corporate,Furniture,Jumbo Drum,9/25/2012
3114,4/4/2009,High,8,70.55,Regular Air,11.51,Phillip Flathmann,Small Business,Office Supplies,Small Box,4/5/2009
3137,11/9/2010,Critical,20,34.94,Regular Air,1.99,Sarah Brown,Consumer,Technology,Small Pack,11/10/2010
3145,3/27/2009,Medium,46,9304.2,Delivery Truck,14.7,Jennifer Ferguson,Home Office,Technology,Jumbo Drum,3/29/2009
3146,3/27/2009,Medium,31,1685.05,Regular Air,13.88,Jennifer Ferguson,Home Office,Office Supplies,Small Box,3/29/2009
3147,3/27/2009,Medium,3,57.48,Regular Air,8.34,Jennifer Ferguson,Home Office,Office Supplies,Small Box,3/28/2009
3270,8/16/2009,Medium,24,4276.096,Regular Air,69,Jennifer Ferguson,Home Office,Furniture,Large Box,8/18/2009
3327,1/10/2010,Low,46,21390.44,Delivery Truck,26,Justin MacKendrick,Corporate,Furniture,Jumbo Drum,1/10/2010
3328,1/10/2010,Low,7,169.75,Regular Air,35,Justin MacKendrick,Corporate,Office Supplies,Large Box,1/15/2010
3367,7/16/2010,Low,21,7981.2,Delivery Truck,85.63,Anne Pryor,Home Office,Furniture,Jumbo Box,7/23/2010
3377,5/20/2011,Not Specified,6,205.24,Regular Air,6.5,Max Engle,Corporate,Technology,Small Box,5/21/2011
3378,5/20/2011,Not Specified,36,825.82,Regular Air,35,Max Engle,Corporate,Office Supplies,Large Box,5/21/2011
3401,7/17/2009,Low,31,60.64,Regular Air,2.58,Anne Pryor,Home Office,Office Supplies,Wrap Bag,7/21/2009
3402,8/7/2009,Not Specified,48,2482.034,Regular Air,5.92,Dennis Kane,Small Business,Technology,Small Box,8/7/2009
3452,7/16/2012,Low,16,9695.84,Regular Air,24.49,Jasper Cacioppo,Home Office,Technology,Large Box,7/25/2012
3453,7/16/2012,Low,36,246.79,Regular Air,6.6,Jasper Cacioppo,Home Office,Office Supplies,Small Box,7/25/2012
3454,7/16/2012,Low,39,777.78,Regular Air,4.1,Jasper Cacioppo,Home Office,Office Supplies,Wrap Bag,7/25/2012
3462,6/4/2009,Not Specified,3,3029.97,Regular Air,13.99,Mitch Webber,Corporate,Technology,Medium Box,6/6/2009
3463,6/4/2009,Not Specified,34,241.04,Express Air,5.14,Mitch Webber,Corporate,Office Supplies,Small Box,6/5/2009
3464,3/17/2012,Medium,5,44.17,Regular Air,4,Stuart Van,Consumer,Furniture,Wrap Bag,3/20/2012
3465,3/17/2012,Medium,37,192.92,Regular Air,0.95,Stuart Van,Consumer,Office Supplies,Wrap Bag,3/19/2012
3466,3/17/2012,Medium,37,10532.94,Regular Air,35,Stuart Van,Consumer,Office Supplies,Large Box,3/19/2012
3476,1/10/2010,Medium,11,1091.47,Regular Air,39.61,Logan Haushalter,Corporate,Furniture,Medium Box,1/11/2010
3477,1/10/2010,Medium,35,112.59,Express Air,5,Logan Haushalter,Corporate,Office Supplies,Wrap Bag,1/10/2010
3578,4/28/2011,Critical,3,210.5025,Regular Air,1.25,Bill Eplett,Corporate,Technology,Small Pack,4/28/2011
3635,9/2/2012,Low,50,230.63,Regular Air,3.05,Tony Sayre,Small Business,Furniture,Small Pack,9/4/2012
3636,9/2/2012,Low,22,80.79,Regular Air,0.71,Tony Sayre,Small Business,Office Supplies,Wrap Bag,9/6/2012
3683,7/28/2010,Critical,8,1095.27,Delivery Truck,51.94,Karen Ferguson,Corporate,Furniture,Jumbo Box,7/30/2010
3695,6/19/2012,Critical,34,9522.12,Regular Air,35,Karen Ferguson,Home Office,Office Supplies,Large Box,6/21/2012
3696,6/19/2012,Critical,16,1985.6935,Regular Air,8.99,Karen Ferguson,Home Office,Technology,Small Box,6/20/2012
3697,12/30/2009,Low,37,1420.89,Regular Air,4.5,Logan Haushalter,Corporate,Office Supplies,Small Box,1/6/2010
3698,12/30/2009,Low,48,27820.34,Regular Air,24.49,Logan Haushalter,Corporate,Technology,Large Box,1/8/2010
3699,12/30/2009,Low,11,45.18,Express Air,2.97,Logan Haushalter,Corporate,Office Supplies,Wrap Bag,1/4/2010
3726,11/27/2010,High,9,65.67,Regular Air,7.37,Logan Haushalter,Corporate,Office Supplies,Small Box,11/29/2010
3730,3/18/2012,Medium,1,10.23,Regular Air,2.01,Carol Triggs,Home Office,Office Supplies,Wrap Bag,3/18/2012
3754,1/8/2012,Not Specified,23,202.84,Regular Air,5.6,Dionis Lloyd,Small Business,Office Supplies,Small Box,1/9/2012
3755,1/8/2012,Not Specified,5,78.39,Express Air,4.98,Dionis Lloyd,Small Business,Office Supplies,Small Box,1/10/2012
3756,1/8/2012,Not Specified,36,251.34,Regular Air,7.72,Dionis Lloyd,Small Business,Office Supplies,Small Box,1/9/2012
3790,12/30/2010,Medium,5,53.66,Regular Air,1.39,Anne Pryor,Home Office,Office Supplies,Small Box,12/30/2010
3903,9/16/2012,High,33,67.85,Regular Air,0.7,Caroline Jumper,Corporate,Office Supplies,Wrap Bag,9/18/2012
4003,12/7/2011,Medium,1,36.4,Regular Air,12.98,Carol Triggs,Home Office,Office Supplies,Small Box,12/9/2011
4004,12/7/2011,Medium,36,176.35,Regular Air,0.8,Carol Triggs,Home Office,Office Supplies,Wrap Bag,12/9/2011
4008,12/27/2012,Low,30,15337.58,Regular Air,19.99,Alan Haines,Consumer,Office Supplies,Small Box,12/30/2012
4009,12/27/2012,Low,42,3883.4715,Regular Air,8.99,Alan Haines,Consumer,Technology,Small Box,12/29/2012
4015,3/14/2009,Critical,38,5679.59,Express Air,69,Carol Triggs,Corporate,Furniture,Large Box,3/15/2009
4018,4/21/2009,High,26,1029.29,Regular Air,17.48,Lindsay Castell,Small Business,Office Supplies,Small Box,4/21/2009
4041,3/31/2012,Not Specified,1,184.18,Regular Air,19.99,Phillip Flathmann,Small Business,Office Supplies,Small Box,4/2/2012
4106,12/29/2012,Medium,36,12690.33,Express Air,19.99,Logan Haushalter,Corporate,Office Supplies,Small Box,12/29/2012
4235,8/16/2010,Low,7,4667.28,Express Air,24.49,Caroline Jumper,Corporate,Technology,Large Box,8/23/2010
4258,1/29/2010,Medium,28,5155.07,Regular Air,19.99,Caroline Jumper,Corporate,Office Supplies,Small Box,1/31/2010
4312,12/28/2009,Medium,39,16468.55,Delivery Truck,49,Dennis Kane,Small Business,Technology,Jumbo Drum,12/29/2009
4319,5/7/2012,Medium,10,707.3,Delivery Truck,26.74,Tom Stivers,Small Business,Furniture,Jumbo Box,5/9/2012
4320,5/7/2012,Medium,48,335.64,Regular Air,1.56,Tom Stivers,Small Business,Office Supplies,Wrap Bag,5/8/2012
4351,9/14/2010,Not Specified,23,872.97,Regular Air,4,Caroline Jumper,Corporate,Technology,Small Box,9/16/2010
4352,9/14/2010,Not Specified,19,545.71,Regular Air,6.64,Caroline Jumper,Corporate,Office Supplies,Small Box,9/16/2010
4469,8/13/2011,Critical,7,261.17,Delivery Truck,19.19,Jennifer Ferguson,Home Office,Furniture,Jumbo Drum,8/15/2011
4503,6/17/2009,Low,26,342.4,Express Air,6.96,Stuart Van,Consumer,Office Supplies,Medium Box,6/19/2009
4504,12/2/2011,Medium,25,450.28,Regular Air,8.51,Laurel Elliston,Corporate,Technology,Medium Box,12/3/2011
4545,10/31/2010,High,50,929.81,Regular Air,11.17,Jason Klamczynski,Small Business,Furniture,Large Box,11/1/2010
4584,12/16/2011,Low,31,1359.74,Express Air,8.99,Michael Chen,Consumer,Office Supplies,Small Pack,12/23/2011
4585,12/16/2011,Low,38,5228.2,Regular Air,35,Michael Chen,Consumer,Office Supplies,Large Box,12/18/2011
4586,12/16/2011,Low,41,7174.9435,Express Air,3.99,Michael Chen,Consumer,Technology,Small Box,12/18/2011
4598,2/15/2009,Low,13,136.24,Regular Air,9.45,Bill Eplett,Corporate,Office Supplies,Small Box,2/22/2009
4624,7/26/2012,Low,31,454.58,Regular Air,8.78,Daniel Lacy,Small Business,Office Supplies,Small Box,8/2/2012
4642,8/24/2012,High,24,550.68,Delivery Truck,15.68,Tony Sayre,Home Office,Furniture,Jumbo Drum,8/26/2012
4643,8/24/2012,High,18,120.96,Regular Air,6.65,Tony Sayre,Home Office,Office Supplies,Small Box,8/25/2012
4654,11/21/2010,Critical,19,2569.6265,Regular Air,8.99,Caroline Jumper,Corporate,Technology,Small Box,11/23/2010
4662,3/12/2009,High,20,1388.91,Regular Air,4,Dennis Kane,Small Business,Technology,Small Box,3/13/2009
4663,3/12/2009,High,34,1806.65,Regular Air,10.17,Dennis Kane,Small Business,Technology,Medium Box,3/13/2009
4721,3/1/2012,High,46,410.03,Regular Air,8.54,Theresa Swint,Small Business,Furniture,Small Pack,3/3/2012
4728,7/16/2012,Not Specified,17,3801.27,Regular Air,69,Theresa Swint,Home Office,Furniture,Large Box,7/18/2012
4749,2/10/2011,Critical,31,226.15,Regular Air,2.35,Tony Sayre,Small Business,Office Supplies,Wrap Bag,2/11/2011
4776,3/30/2010,Low,35,1794.03,Delivery Truck,14.19,Daniel Lacy,Small Business,Furniture,Jumbo Drum,4/8/2010
4781,1/19/2012,Low,13,109.58,Regular Air,4,Aaron Smayling,Small Business,Furniture,Wrap Bag,1/21/2012
4790,11/3/2012,Not Specified,6,43.9,Regular Air,4.95,Jason Klamczynski,Small Business,Furniture,Small Pack,11/5/2012
4791,11/3/2012,Not Specified,50,236.28,Regular Air,3.05,Jason Klamczynski,Small Business,Furniture,Small Pack,11/3/2012
4801,8/21/2012,Critical,33,136.79,Regular Air,0.99,Theresa Swint,Small Business,Office Supplies,Small Box,8/22/2012
4808,10/17/2012,Critical,31,336.34,Regular Air,7.94,Karen Ferguson,Home Office,Furniture,Small Pack,10/19/2012
4829,5/14/2010,Medium,36,3610.85,Express Air,8.99,Bill Eplett,Corporate,Furniture,Small Pack,5/15/2010
4866,5/5/2010,Low,46,1396.75,Express Air,19.51,Fred Chung,Corporate,Office Supplies,Small Box,5/14/2010
4884,3/13/2011,Low,20,159.71,Express Air,8.94,Dorris Love,Corporate,Office Supplies,Small Box,3/17/2011
4902,2/7/2011,Medium,37,187.37,Regular Air,4.95,Caroline Jumper,Corporate,Office Supplies,Small Box,2/9/2011
4903,7/24/2009,Critical,43,84.61,Regular Air,1.49,Carol Triggs,Home Office,Office Supplies,Small Box,7/25/2009
4906,8/9/2010,High,3,24.36,Express Air,5.72,Theresa Swint,Consumer,Furniture,Small Pack,8/11/2010
4921,4/15/2009,Not Specified,28,443.73,Regular Air,15.09,Jasper Cacioppo,Home Office,Office Supplies,Small Box,4/15/2009
4965,6/7/2010,Medium,6,188.44,Regular Air,5.76,Dennis Kane,Small Business,Office Supplies,Small Box,6/7/2010
4966,6/7/2010,Medium,13,1265.497,Regular Air,7.69,Dennis Kane,Small Business,Technology,Small Box,6/8/2010
5027,5/8/2011,Medium,23,230.41,Regular Air,1.39,Mathew Reese,Small Business,Office Supplies,Small Box,5/9/2011
5028,5/8/2011,Medium,48,5163.0105,Regular Air,8.08,Mathew Reese,Small Business,Technology,Small Box,5/9/2011
5054,10/16/2012,High,10,19.36,Regular Air,0.7,Clay Ludtke,Consumer,Office Supplies,Wrap Bag,10/18/2012
5056,2/17/2010,High,31,538.3,Regular Air,12.39,Dionis Lloyd,Small Business,Office Supplies,Small Box,2/17/2010
5097,12/2/2009,Medium,9,61.43,Express Air,7.78,Anne Pryor,Home Office,Office Supplies,Small Box,12/2/2009
5098,12/2/2009,Medium,6,129.5,Regular Air,6.68,Anne Pryor,Home Office,Furniture,Small Box,12/2/2009
5099,12/2/2009,Medium,10,125.95,Regular Air,2.36,Anne Pryor,Home Office,Office Supplies,Wrap Bag,12/3/2009
5100,12/2/2009,Medium,43,90.93,Regular Air,2.56,Anne Pryor,Home Office,Office Supplies,Small Pack,12/3/2009
5104,5/13/2009,Not Specified,28,865.35,Regular Air,8.65,Dorris Love,Corporate,Technology,Small Box,5/15/2009
5105,5/13/2009,Not Specified,22,823.07,Regular Air,5.08,Dorris Love,Corporate,Office Supplies,Wrap Bag,5/14/2009
5161,10/8/2009,Not Specified,16,68.04,Regular Air,5.26,Pamela Stobb,Consumer,Office Supplies,Small Box,10/10/2009
5162,10/8/2009,Not Specified,27,331.17,Regular Air,2.85,Pamela Stobb,Consumer,Furniture,Small Pack,10/8/2009
5165,9/8/2012,Critical,3,26.13,Regular Air,4,Laurel Elliston,Home Office,Furniture,Wrap Bag,9/9/2012
5186,7/29/2012,Low,9,55.49,Regular Air,0.91,Toby Carlisle,Home Office,Office Supplies,Wrap Bag,7/31/2012
5224,3/4/2012,Critical,24,132.02,Express Air,8.33,Carol Triggs,Home Office,Office Supplies,Small Box,3/5/2012
5257,9/9/2011,Low,39,20596.58,Delivery Truck,64.59,Ben Wallace,Home Office,Furniture,Jumbo Box,9/11/2011
5287,1/21/2009,Low,33,139.98,Regular Air,6.89,Aaron Smayling,Small Business,Office Supplies,Small Box,1/23/2009
5300,12/26/2009,Critical,15,1393.39,Regular Air,7.18,Mathew Reese,Small Business,Technology,Small Box,12/27/2009
5301,12/26/2009,Critical,42,601.52,Regular Air,4.95,Mathew Reese,Small Business,Furniture,Small Pack,12/27/2009
5305,2/8/2012,Not Specified,29,169.61,Regular Air,9.92,Alan Haines,Consumer,Office Supplies,Small Box,2/9/2012
5306,2/8/2012,Not Specified,24,1247.9275,Regular Air,2.5,Alan Haines,Consumer,Technology,Small Box,2/9/2012
5324,3/30/2009,Critical,2,29.03,Regular Air,5.01,Tom Stivers,Small Business,Office Supplies,Small Box,4/1/2009
5352,1/24/2010,High,42,2252.262,Regular Air,5.63,Ted Butterfield,Corporate,Technology,Small Box,1/24/2010
5353,1/24/2010,High,47,279.01,Regular Air,5.92,Ted Butterfield,Corporate,Furniture,Medium Box,1/25/2010
5386,4/30/2011,Critical,21,2561.6705,Regular Air,8.08,Michael Chen,Consumer,Technology,Small Box,5/2/2011
5398,11/8/2009,Not Specified,24,2004.4,Express Air,6.13,Dennis Kane,Small Business,Technology,Small Box,11/9/2009
5461,11/14/2010,High,9,96.52,Regular Air,5.16,Mathew Reese,Small Business,Furniture,Small Box,11/15/2010
5462,11/14/2010,High,4,115.17,Delivery Truck,15.68,Mathew Reese,Small Business,Furniture,Jumbo Drum,11/15/2010
5511,12/11/2009,Critical,41,222.65,Regular Air,6.26,Tom Stivers,Corporate,Office Supplies,Small Box,12/12/2009
5533,1/16/2009,Critical,36,76.48,Regular Air,0.78,Jason Klamczynski,Small Business,Office Supplies,Wrap Bag,1/18/2009
5534,1/16/2009,Critical,2,373.27,Delivery Truck,29.21,Jason Klamczynski,Small Business,Furniture,Jumbo Box,1/18/2009
5557,5/25/2009,Not Specified,24,113.23,Regular Air,2.39,Mitch Webber,Corporate,Technology,Small Pack,5/26/2009
5558,5/25/2009,Not Specified,34,889.84,Regular Air,8.23,Mitch Webber,Corporate,Office Supplies,Small Box,5/27/2009
5605,7/6/2009,Medium,6,63.61,Regular Air,2.06,Anne Pryor,Consumer,Office Supplies,Wrap Bag,7/8/2009
5606,7/6/2009,Medium,9,519.9535,Regular Air,5.92,Anne Pryor,Consumer,Technology,Small Box,7/8/2009
5607,7/6/2009,Medium,41,5636.3075,Regular Air,8.99,Anne Pryor,Consumer,Technology,Small Box,7/7/2009
5638,3/5/2011,Not Specified,50,7663.74,Delivery Truck,39.25,Sheri Gordon,Corporate,Furniture,Jumbo Box,3/7/2011
5648,9/25/2012,Not Specified,35,224.58,Regular Air,0.5,Sheri Gordon,Corporate,Office Supplies,Small Box,9/26/2012
5649,9/25/2012,Not Specified,36,138.59,Regular Air,0.5,Sheri Gordon,Corporate,Office Supplies,Small Box,9/27/2012
5650,9/25/2012,Not Specified,19,97.06,Regular Air,2.99,Sheri Gordon,Corporate,Office Supplies,Small Box,9/28/2012
